,Rooms,Bathroom,Landsize,Lattitude,Longtitude,Train_Price,Predicted_Price
7330,3,1.0,650.0,-37.91,145.0914,1035000.0,1035000.0
7331,3,1.0,340.0,-37.8968,145.0983,690000.0,690000.0
7332,3,2.0,544.0,-37.9055,145.1024,1050000.0,1050000.0
7333,3,1.0,643.0,-37.9028,145.0971,1045000.0,1045000.0
7334,3,1.0,691.0,-37.9109,145.0995,865000.0,865000.0
7335,3,1.0,548.0,-37.8951,145.101,1033000.0,1033000.0
7336,4,1.0,683.0,-37.9107,145.0975,991000.0,991000.0
7337,4,1.0,802.0,-37.9002,145.099,1641000.0,1641000.0
7338,2,1.0,156.0,-37.9024,145.1008,655000.0,655000.0
7339,2,2.0,607.0,-37.8964,145.0977,750000.0,750000.0
7340,3,1.0,543.0,-37.9023,145.105,1025000.0,1025000.0
7341,3,1.0,119.0,-37.9058,145.1043,637000.0,637000.0
7342,3,2.0,279.0,-37.9001,145.1009,633500.0,633500.0
7343,4,1.0,604.0,-37.9087,145.0886,1180000.0,1180000.0
7344,3,1.0,685.0,-37.8952,145.1021,1124000.0,1124000.0
7345,3,1.0,528.0,-37.9066,145.088,1225000.0,1225000.0
7346,4,2.0,728.0,-37.8966,145.0979,855000.0,855000.0
7347,5,3.0,695.0,-37.8973,145.0979,1600000.0,1600000.0
7348,3,1.0,112.0,-37.9008,145.09799999999996,665000.0,665000.0
7349,2,1.0,722.0,-37.8794,144.9947,605000.0,605000.0
7350,2,1.0,477.0,-37.8804,144.9969,660000.0,660000.0
7351,1,1.0,486.0,-37.8797,144.9954,327000.0,327000.0
7352,2,1.0,785.0,-37.8756,144.9934,570000.0,570000.0
7353,2,2.0,66.0,-37.8813,144.9964,755000.0,755000.0
7354,4,2.0,485.0,-37.8754,144.9944,1925000.0,1925000.0
7355,2,1.0,0.0,-37.8788,144.9974,520000.0,520000.0
7356,2,1.0,176.0,-37.8281,144.9923,1000000.0,1000000.0
7357,2,1.0,115.0,-37.8285,144.9888,725000.0,725000.0
7358,1,1.0,0.0,-37.8301,144.9904,420000.0,425000.0
7359,3,2.0,324.0,-37.8278,144.9885,1377500.0,1280000.0
7360,2,1.0,146.0,-37.8274,144.9947,1000000.0,1000000.0
7361,2,1.0,0.0,-37.8282,144.9897,546000.0,546000.0
7362,3,2.0,324.0,-37.8278,144.9885,1377500.0,1475000.0
7363,2,1.0,138.0,-37.832,144.99200000000005,895000.0,895000.0
7364,1,1.0,0.0,-37.8299,144.9907,405000.0,405000.0
7365,2,1.0,131.0,-37.8274,144.9967,1015000.0,1015000.0
7366,2,1.0,125.0,-37.8258,144.99200000000005,930000.0,930000.0
7367,1,1.0,0.0,-37.8301,144.9904,420000.0,415000.0
7368,3,2.0,263.0,-37.8266,144.9894,1900000.0,1900000.0
7369,2,1.0,0.0,-37.8255,144.9948,662500.0,662500.0
7370,2,1.0,128.0,-37.8291,144.9952,831000.0,831000.0
7371,2,1.0,144.0,-37.8301,144.9927,1110000.0,1110000.0
7372,2,1.0,0.0,-37.8301,144.9904,565000.0,565000.0
7373,2,1.0,151.0,-37.8311,144.9914,1010000.0,1010000.0
7374,3,1.0,326.0,-37.8283,144.9946,1300000.0,1300000.0
7375,3,2.0,138.0,-37.8288,144.9891,1300000.0,1300000.0
7376,1,1.0,0.0,-37.8133,144.9433,360000.0,360000.0
7377,4,2.0,0.0,-37.8141,144.9387,1370000.0,1370000.0
7378,2,2.0,0.0,-37.8249,144.9476,800000.0,800000.0
7379,4,1.0,669.0,-37.8305,144.8736,930000.0,930000.0
7380,2,2.0,151.0,-37.8289,144.8671,650000.0,650000.0
7381,3,1.0,669.0,-37.8321,144.8736,985000.0,985000.0
7382,4,3.0,662.0,-37.8307,144.8725,915000.0,915000.0
7383,3,2.0,738.0,-37.834,144.8757,845000.0,845000.0
7384,3,2.0,669.0,-37.8303,144.8705,941000.0,941000.0
7385,3,1.0,224.0,-37.8298,144.8679,1030000.0,1030000.0
7386,2,1.0,462.0,-37.8331,144.8715,392250.0,392250.0
7387,3,1.0,144.0,-37.8268,144.8675,508000.0,508000.0
7388,2,1.0,78.0,-37.8262,144.8677,420000.0,420000.0
7389,2,1.0,126.0,-37.8315,144.8693,506000.0,506000.0
7390,3,2.0,337.0,-37.8288,144.8681,855000.0,855000.0
7391,2,1.0,78.0,-37.8337,144.8739,380000.0,380000.0
7392,2,1.0,228.0,-37.8317,144.8713,611000.0,611000.0
7393,4,2.0,697.0,-37.7141,144.8995,1260000.0,1260000.0
7394,4,3.0,528.0,-37.7137,144.8987,931999.0,931999.0
7395,4,2.0,556.0,-37.715,144.8966,800000.0,800000.0
7396,4,3.0,541.0,-37.7156,144.8975,950000.0,950000.0
7397,4,2.0,539.0,-37.7115,144.8966,780000.0,780000.0
7398,2,1.0,0.0,-37.7822,144.9342,503000.0,503000.0
7399,3,2.0,337.0,-37.7813,144.9371,1257000.0,1257000.0
7400,4,2.0,621.0,-37.7778,144.9346,1562000.0,1562000.0
7401,2,1.0,321.0,-37.7818,144.9374,1100000.0,1100000.0
7402,4,3.0,650.0,-37.7796,144.935,1740000.0,1740000.0
7403,2,1.0,0.0,-37.7847,144.9383,337500.0,315000.0
7404,3,1.0,875.0,-37.8815,145.0491,1650000.0,1650000.0
7405,3,1.0,658.0,-37.885,145.0466,1380000.0,1380000.0
7406,2,1.0,0.0,-37.8852,145.0462,620000.0,620000.0
7407,5,2.0,521.0,-37.8868,145.0462,1335000.0,1335000.0
7408,2,1.0,472.0,-37.884,145.0447,1000000.0,1000000.0
7409,3,2.0,537.0,-37.8628,144.8468,860000.0,860000.0
7410,5,3.0,705.0,-37.864,144.8437,1415000.0,1415000.0
7411,5,3.0,697.0,-37.8664,144.8416,2000000.0,2000000.0
7412,3,1.0,696.0,-37.725,144.8586,720000.0,720000.0
7413,2,1.0,161.0,-37.7251,144.8621,380000.0,380000.0
7414,4,2.0,697.0,-37.7216,144.8605,843000.0,843000.0
7415,3,1.0,255.0,-37.7243,144.8533,501000.0,501000.0
7416,4,2.0,754.0,-37.7221,144.8578,820500.0,820500.0
7417,3,1.0,695.0,-37.7259,144.8579,722000.0,722000.0
7418,4,3.0,308.0,-37.7231,144.8602,746000.0,746000.0
7419,3,2.0,260.0,-37.7226,144.8569,685000.0,685000.0
7420,3,1.0,166.0,-37.7169,144.8582,455000.0,455000.0
7421,4,2.0,231.0,-37.7263,144.8584,600000.0,600000.0
7422,3,1.0,338.0,-37.7212,144.8545,575000.0,575000.0
7423,3,2.0,554.0,-37.7212,144.8598,566000.0,566000.0
7424,3,2.0,236.0,-37.8982,145.0121,1250000.0,1250000.0
7425,2,1.0,0.0,-37.8971,145.0093,416500.0,393000.0
7426,2,1.0,0.0,-37.8971,145.0093,416500.0,440000.0
7427,2,1.0,0.0,-37.8994,145.0101,595000.0,595000.0
7428,4,3.0,474.0,-37.8988,145.0098,2200000.0,2200000.0
7429,3,1.0,341.0,-37.7832,144.9655,1700000.0,1700000.0
7430,4,2.0,256.0,-37.7833,144.9681,1908000.0,1908000.0
7431,4,2.0,273.0,-37.7574,144.8959,1330000.0,1330000.0
7432,3,3.0,240.0,-37.762,144.8916,1300000.0,1300000.0
7433,2,1.0,70.0,-37.7564,144.9043,470000.0,470000.0
7434,4,2.0,746.0,-37.7595,144.8993,1740000.0,1740000.0
7435,3,1.0,178.0,-37.8473,144.9495,1700000.0,1700000.0
7436,1,1.0,0.0,-37.8487,144.9511,1100000.0,1100000.0
7437,3,2.0,130.0,-37.8453,144.94899999999996,2155000.0,2155000.0
7438,3,2.0,140.0,-37.8426,144.9563,2115000.0,2115000.0
7439,2,1.0,263.0,-37.8441,144.9522,2810000.0,2810000.0
7440,2,1.0,236.0,-37.8436,144.9558,2130000.0,2130000.0
7441,4,1.0,306.0,-37.8459,144.9574,2950000.0,2950000.0
7442,3,1.0,163.0,-37.8473,144.955,2150000.0,2150000.0
7443,3,1.0,185.0,-37.8435,144.9538,2035000.0,2035000.0
7444,2,1.0,115.0,-37.8441,144.9598,1500000.0,1500000.0
7445,2,1.0,111.0,-37.8445,144.9489,1190000.0,1190000.0
7446,1,1.0,915.0,-37.7793,145.0327,320000.0,320000.0
7447,3,2.0,528.0,-37.7817,145.0319,1285000.0,1285000.0
7448,4,2.0,600.0,-37.771,145.0318,1975000.0,1975000.0
7449,1,1.0,0.0,-37.7786,145.0253,316000.0,316000.0
7450,3,1.0,606.0,-37.8326,144.8594,916000.0,916000.0
7451,3,1.0,534.0,-37.8367,144.8425,750000.0,750000.0
7452,3,1.0,535.0,-37.8322,144.8399,910000.0,910000.0
7453,2,2.0,311.0,-37.8545,145.0219,1859000.0,1859000.0
7454,2,2.0,189.0,-37.8532,145.0259,1200000.0,1200000.0
7455,2,1.0,0.0,-37.8624,145.0223,480000.0,480000.0
7456,3,2.0,1803.0,-37.8544,145.0164,1635000.0,1635000.0
7457,2,2.0,195.0,-37.851,145.0156,1705000.0,1705000.0
7458,3,2.0,0.0,-37.8606,145.0209,1005000.0,1005000.0
7459,2,1.0,869.0,-37.8603,145.0224,852000.0,852000.0
7460,2,1.0,0.0,-37.8611,145.0174,690000.0,690000.0
7461,3,2.0,395.0,-37.8536,145.0263,2120000.0,2120000.0
7462,1,1.0,0.0,-37.8531,145.0115,422500.0,405000.0
7463,5,3.0,468.0,-37.7822,144.9065,2100000.0,2100000.0
7464,3,1.0,450.0,-37.7756,144.9148,1435000.0,1435000.0
7465,2,1.0,226.0,-37.7761,144.9165,1020000.0,1020000.0
7466,3,2.0,209.0,-37.7774,144.904,1041000.0,1041000.0
7467,2,2.0,103.0,-37.7715,144.9088,565000.0,565000.0
7468,6,3.0,1012.0,-37.7721,144.9184,2250000.0,2250000.0
7469,4,3.0,0.0,-37.7831,144.9209,900000.0,900000.0
7470,3,2.0,542.0,-37.781,144.9095,1490000.0,1490000.0
7471,3,1.0,538.0,-37.7808,144.9083,1230000.0,1230000.0
7472,2,1.0,341.0,-37.7721,144.9113,1050000.0,1050000.0
7473,2,1.0,202.0,-37.7737,144.9166,1005000.0,1005000.0
7474,4,3.0,230.0,-37.7804,144.9284,1316500.0,1316500.0
7475,2,1.0,803.0,-37.8683,145.1064,1495000.0,1495000.0
7476,4,1.0,656.0,-37.8696,145.1111,1126000.0,1126000.0
7477,2,1.0,78.0,-37.8677,145.0981,822000.0,822000.0
7478,2,1.0,162.0,-37.871,145.0994,770000.0,770000.0
7479,3,2.0,235.0,-37.8625,145.1083,890000.0,890000.0
7480,3,2.0,292.0,-37.7593,144.8561,765000.0,765000.0
7481,3,1.0,615.0,-37.7532,144.8548,881000.0,881000.0
7482,4,1.0,697.0,-37.7678,144.8568,850000.0,850000.0
7483,4,3.0,656.0,-37.7522,144.8659,1300000.0,1300000.0
7484,5,2.0,889.0,-37.7565,144.8652,1250000.0,1250000.0
7485,3,1.0,585.0,-37.7574,144.8574,760000.0,760000.0
7486,4,3.0,857.0,-37.7619,144.866,1600000.0,1600000.0
7487,2,1.0,667.0,-37.7926,145.0842,1900000.0,1900000.0
7488,3,1.0,696.0,-37.8016,145.1013,1922000.0,1922000.0
7489,4,2.0,627.0,-37.7848,145.0788,2000000.0,2000000.0
7490,3,1.0,350.0,-37.7862,145.0739,700000.0,700000.0
7491,4,3.0,636.0,-37.789,145.0938,1890000.0,1890000.0
7492,4,2.0,677.0,-37.7897,145.0922,1630000.0,1630000.0
7493,2,2.0,196.0,-37.785,145.0961,800000.0,800000.0
7494,3,0.0,818.0,-37.7939,145.0866,1670000.0,1670000.0
7495,4,3.0,627.0,-37.7827,145.0945,1725000.0,1725000.0
7496,3,1.0,730.0,-37.754,145.0453,1110000.0,1110000.0
7497,3,2.0,601.0,-37.7524,145.0393,894000.0,894000.0
7498,2,1.0,616.0,-37.9257,145.0469,1402000.0,1402000.0
7499,3,1.0,657.0,-37.9318,145.0448,1500000.0,1500000.0
7500,2,1.0,579.0,-37.925,145.0467,1100000.0,1100000.0
7501,6,2.0,702.0,-37.9193,145.033,2000000.0,2000000.0
7502,2,1.0,225.0,-37.9243,145.0497,710000.0,710000.0
7503,2,2.0,0.0,-37.9329,145.0393,620000.0,620000.0
7504,4,2.0,207.0,-37.9156,145.0355,1105000.0,1105000.0
7505,3,2.0,334.0,-37.9284,145.0428,1303000.0,1303000.0
7506,3,3.0,338.0,-37.9166,145.0418,1375000.0,1375000.0
7507,4,2.0,352.0,-37.9317,145.0463,1300000.0,1300000.0
7508,3,1.0,614.0,-37.9317,145.0427,1286000.0,1286000.0
7509,4,2.0,650.0,-37.9323,145.0445,1920000.0,1920000.0
7510,3,2.0,674.0,-37.9179,145.0429,1968500.0,1968500.0
7511,3,1.0,242.0,-37.9302,145.0331,845000.0,845000.0
7512,4,2.0,478.0,-37.9321,145.0361,1107000.0,1107000.0
7513,3,1.0,681.0,-37.9145,145.0287,641500.0,641500.0
7514,2,1.0,0.0,-37.9296,145.0498,725000.0,725000.0
7515,4,3.0,635.0,-37.9107,145.0745,1515000.0,1515000.0
7516,3,1.0,337.0,-37.9331,145.0586,986000.0,986000.0
7517,3,1.0,290.0,-37.9292,145.0689,830000.0,830000.0
7518,3,1.0,162.0,-37.9229,145.0538,767000.0,767000.0
7519,4,3.0,620.0,-37.9228,145.0555,1860000.0,1860000.0
7520,3,2.0,369.0,-37.9092,145.0728,1200000.0,1200000.0
7521,3,1.0,625.0,-37.911,145.075,1175000.0,1175000.0
7522,3,2.0,372.0,-37.9127,145.0694,1225000.0,1225000.0
7523,3,2.0,301.0,-37.9167,145.077,1055000.0,1055000.0
7524,5,2.0,652.0,-37.9311,145.0651,1351000.0,1351000.0
7525,2,1.0,848.0,-37.9199,145.0573,1962000.0,1962000.0
7526,3,1.0,294.0,-37.919,145.0803,810000.0,810000.0
7527,3,2.0,321.0,-37.9316,145.0806,850000.0,850000.0
7528,2,1.0,1026.0,-37.911,145.0711,535000.0,535000.0
7529,3,1.0,733.0,-37.9219,145.0518,1640000.0,1640000.0
7530,3,1.0,289.0,-37.9211,145.0671,809000.0,809000.0
7531,3,1.0,689.0,-37.9317,145.0524,1510000.0,1510000.0
7532,4,1.0,587.0,-37.9194,145.05700000000004,1292000.0,1292000.0
7533,3,1.0,589.0,-37.9297,145.0563,1165000.0,1165000.0
7534,3,2.0,557.0,-37.9076,145.06799999999996,959000.0,959000.0
7535,3,1.0,612.0,-37.9133,145.0719,1251000.0,1251000.0
7536,3,3.0,604.0,-37.9362,145.0663,1205000.0,1205000.0
7537,2,1.0,171.0,-37.8158,145.1384,780000.0,780000.0
7538,2,1.0,0.0,-37.8219,145.1213,572000.0,572000.0
7539,3,1.0,414.0,-37.8247,145.1359,910000.0,910000.0
7540,3,1.0,689.0,-37.8262,145.1301,1760000.0,1760000.0
7541,5,2.0,631.0,-37.8265,145.1276,1726000.0,1726000.0
7542,2,1.0,257.0,-37.8259,145.1282,990000.0,990000.0
7543,2,1.0,156.0,-37.8281,145.1305,646500.0,646500.0
7544,3,2.0,693.0,-37.8229,145.1217,2080000.0,2080000.0
7545,2,1.0,555.0,-37.7854,144.8463,610000.0,610000.0
7546,3,1.0,597.0,-37.7888,144.8511,925000.0,925000.0
7547,2,1.0,604.0,-37.782,144.8528,760000.0,760000.0
7548,3,1.0,556.0,-37.7904,144.8514,771000.0,771000.0
7549,3,2.0,145.0,-37.7894,144.8463,441700.0,441700.0
7550,4,3.0,475.0,-37.7759,144.8552,1000000.0,1000000.0
7551,3,1.0,586.0,-37.783,144.855,730000.0,730000.0
7552,3,2.0,517.0,-37.894,144.9977,2575000.0,2575000.0
7553,4,4.0,473.0,-37.9104,144.9999,2900000.0,2900000.0
7554,5,4.0,1276.0,-37.9164,144.9974,5800000.0,5800000.0
7555,3,2.0,393.0,-37.902,144.9922,2140000.0,2140000.0
7556,3,2.0,0.0,-37.911,144.9866,2225000.0,2225000.0
7557,2,1.0,444.0,-37.8993,145.0046,975000.0,975000.0
7558,4,2.0,920.0,-37.8981,144.9902,4225000.0,4225000.0
7559,3,2.0,0.0,-37.928,145.0002,2100000.0,2100000.0
7560,3,2.0,188.0,-37.9181,144.9933,1392000.0,1392000.0
7561,3,3.0,440.0,-37.8868,144.9968,2445000.0,2445000.0
7562,2,1.0,1647.0,-37.8847,144.9972,520000.0,520000.0
7563,4,2.0,286.0,-37.8981,145.0,2000000.0,2000000.0
7564,2,1.0,873.0,-37.9043,145.0048,1350000.0,1350000.0
7565,3,2.0,503.0,-37.9049,144.9969,1900000.0,1900000.0
7566,2,1.0,118.0,-37.8953,144.9974,1002500.0,1002500.0
7567,4,3.0,402.0,-37.9037,144.9926,2415000.0,2415000.0
7568,2,1.0,211.0,-37.921,144.9999,1055000.0,1055000.0
7569,3,2.0,0.0,-37.901,145.0026,1990000.0,1990000.0
7570,3,2.0,649.0,-37.9056,144.9893,3025000.0,3025000.0
7571,3,1.0,431.0,-37.9107,145.0077,1502000.0,1502000.0
7572,3,2.0,0.0,-37.9163,144.9901,1221000.0,1221000.0
7573,4,3.0,263.0,-37.9099,144.9899,2550000.0,2550000.0
7574,2,1.0,238.0,-37.8985,145.0048,1470000.0,1470000.0
7575,3,1.0,137.0,-37.9319,145.0282,725000.0,725000.0
7576,5,2.0,780.0,-37.9173,145.0142,2140000.0,2140000.0
7577,4,2.0,596.0,-37.9113,145.0207,1630000.0,1630000.0
7578,2,1.0,238.0,-37.9126,145.0105,910000.0,910000.0
7579,3,1.0,688.0,-37.9212,145.013,1975000.0,1975000.0
7580,3,1.0,597.0,-37.9064,145.0229,1635000.0,1635000.0
7581,8,3.0,614.0,-37.9097,145.0161,1880000.0,1880000.0
7582,3,1.0,590.0,-37.9287,145.0273,1743000.0,1743000.0
7583,3,2.0,530.0,-37.9119,145.011,2291000.0,2291000.0
7584,3,1.0,724.0,-37.9291,145.0297,1270000.0,1270000.0
7585,3,1.0,677.0,-37.9304,145.0151,1400000.0,1400000.0
7586,3,1.0,590.0,-37.9012,145.00799999999995,1640000.0,1640000.0
7587,4,3.0,312.0,-37.9295,145.0144,1700000.0,1700000.0
7588,5,3.0,583.0,-37.9057,145.0101,1900000.0,1900000.0
7589,3,2.0,119.0,-37.9084,145.0118,972000.0,972000.0
7590,3,1.0,506.0,-37.7723,144.9694,1652000.0,1652000.0
7591,2,1.0,173.0,-37.7586,144.9653,735000.0,735000.0
7592,3,1.0,282.0,-37.7674,144.966,1210000.0,1210000.0
7593,1,1.0,85.0,-37.7598,144.9563,412000.0,412000.0
7594,1,1.0,0.0,-37.7767,144.9676,528000.0,528000.0
7595,3,1.0,249.0,-37.7669,144.9664,1115000.0,1115000.0
7596,3,2.0,299.0,-37.7759,144.952,1300000.0,1300000.0
7597,2,1.0,638.0,-37.762,144.9647,320000.0,320000.0
7598,4,2.0,459.0,-37.7548,144.9545,1500000.0,1500000.0
7599,3,2.0,192.0,-37.7743,144.9637,1260000.0,1260000.0
7600,4,2.0,373.0,-37.7733,144.9599,1210000.0,1210000.0
7601,3,1.0,318.0,-37.7648,144.9633,1200000.0,1200000.0
7602,1,1.0,1403.0,-37.7591,144.9577,315000.0,315000.0
7603,2,1.0,153.0,-37.766,144.9609,830000.0,830000.0
7604,4,2.0,650.0,-37.7575,144.9716,1385000.0,1385000.0
7605,3,2.0,122.0,-37.7698,144.9661,981000.0,981000.0
7606,1,1.0,0.0,-37.7783,144.9635,418000.0,418000.0
7607,2,1.0,430.0,-37.7609,144.9623,585000.0,585000.0
7608,4,3.0,0.0,-37.775,144.9513,1900000.0,1900000.0
7609,3,1.0,304.0,-37.762,144.9678,1450000.0,1450000.0
7610,1,1.0,225.0,-37.7761,144.9593,1200000.0,1200000.0
7611,2,1.0,109.0,-37.7778,144.9683,600000.0,600000.0
7612,3,1.0,222.0,-37.7743,144.9569,1075000.0,1075000.0
7613,2,1.0,148.0,-37.7731,144.9568,884000.0,884000.0
7614,3,1.0,80.0,-37.7589,144.9588,957000.0,957000.0
7615,2,1.0,557.0,-37.7732,144.951,480000.0,480000.0
7616,4,2.0,670.0,-37.7602,144.9591,1650000.0,1650000.0
7617,3,1.0,408.0,-37.7587,144.9529,1440000.0,1440000.0
7618,2,1.0,1328.0,-37.7731,144.9568,955000.0,955000.0
7619,4,1.0,449.0,-37.7671,144.9762,1310000.0,1310000.0
7620,2,1.0,263.0,-37.7661,144.9742,1283000.0,1283000.0
7621,2,1.0,121.0,-37.7744,144.9733,1025000.0,1025000.0
7622,2,1.0,137.0,-37.7738,144.9733,1015000.0,1015000.0
7623,2,1.0,1556.0,-37.7721,144.9719,500000.0,500000.0
7624,2,1.0,1611.0,-37.7685,144.9724,550000.0,550000.0
7625,2,1.0,0.0,-37.76,144.9757,460000.0,460000.0
7626,1,1.0,365.0,-37.7667,144.9802,1185000.0,1185000.0
7627,2,1.0,0.0,-37.7755,144.9786,435000.0,435000.0
7628,2,1.0,3886.0,-37.7762,144.9771,690000.0,690000.0
7629,1,1.0,0.0,-37.7679,144.9725,385000.0,385000.0
7630,2,1.0,65.0,-37.7724,144.9741,632000.0,632000.0
7631,2,1.0,0.0,-37.7761,144.975,835000.0,835000.0
7632,3,1.0,446.0,-37.7682,144.9835,1500000.0,1500000.0
7633,2,1.0,1097.0,-37.7686,144.9421,407500.0,407500.0
7634,3,1.0,176.0,-37.7597,144.9404,670000.0,670000.0
7635,2,1.0,207.0,-37.7622,144.9406,825000.0,825000.0
7636,3,3.0,131.0,-37.7559,144.9378,645000.0,645000.0
7637,3,1.0,380.0,-37.7677,144.946,1222000.0,1222000.0
7638,3,1.0,465.0,-37.7572,144.9486,1060000.0,1060000.0
7639,3,1.0,335.0,-37.766,144.945,1220000.0,1220000.0
7640,3,1.0,372.0,-37.7634,144.9434,1097000.0,1097000.0
7641,3,2.0,169.0,-37.7585,144.9504,1100000.0,1100000.0
7642,3,1.0,526.0,-37.7735,144.9445,1270000.0,1270000.0
7643,3,1.0,109.0,-37.7609,144.9416,670000.0,670000.0
7644,2,1.0,559.0,-37.7707,144.9488,640000.0,640000.0
7645,3,1.0,683.0,-37.7744,144.9396,1200000.0,1200000.0
7646,2,1.0,0.0,-37.7711,144.9487,545000.0,545000.0
7647,4,2.0,518.0,-37.7606,144.9499,1205000.0,1205000.0
7648,3,1.0,0.0,-37.7769,145.088,860000.0,860000.0
7649,2,1.0,135.0,-37.7787,145.0918,599900.0,599900.0
7650,4,2.0,780.0,-37.7766,145.1,1540000.0,1540000.0
7651,4,2.0,190.0,-37.7664,145.0884,910000.0,910000.0
7652,3,2.0,709.0,-37.7612,145.0968,1100000.0,1100000.0
7653,5,4.0,564.0,-37.7735,145.0936,1730000.0,1730000.0
7654,5,2.0,411.0,-37.7784,145.091,760000.0,760000.0
7655,3,1.0,353.0,-37.7618,145.0847,794000.0,794000.0
7656,3,2.0,746.0,-37.7729,145.1022,1360000.0,1360000.0
7657,4,1.0,607.0,-37.7601,145.0856,1207000.0,1207000.0
7658,6,2.0,665.0,-37.8493,145.1283,1591000.0,1591000.0
7659,2,1.0,153.0,-37.8528,145.1318,580000.0,580000.0
7660,2,1.0,81.0,-37.8495,145.0999,605000.0,605000.0
7661,3,2.0,267.0,-37.8463,145.1071,975000.0,975000.0
7662,3,2.0,620.0,-37.8445,145.1005,1465500.0,1465500.0
7663,2,1.0,271.0,-37.8512,145.1145,870000.0,870000.0
7664,3,2.0,697.0,-37.8592,145.0948,1385000.0,1385000.0
7665,2,1.0,698.0,-37.8518,145.1278,1815000.0,1815000.0
7666,3,2.0,862.0,-37.8603,145.0979,1590000.0,1590000.0
7667,4,1.0,360.0,-37.8499,145.1306,813000.0,813000.0
7668,4,2.0,863.0,-37.8539,145.1127,1601000.0,1601000.0
7669,5,1.0,633.0,-37.8557,145.1285,1225000.0,1225000.0
7670,3,1.0,643.0,-37.8405,145.0924,1930000.0,1930000.0
7671,3,2.0,766.0,-37.8446,145.0735,2570000.0,2570000.0
7672,4,2.0,670.0,-37.8378,145.089,2216000.0,2216000.0
7673,4,1.0,572.0,-37.8411,145.062,2110000.0,2110000.0
7674,2,1.0,239.0,-37.8442,145.0942,855000.0,855000.0
7675,2,1.0,512.0,-37.8434,145.0675,771000.0,771000.0
7676,4,2.0,696.0,-37.8355,145.0665,2513000.0,2513000.0
7677,2,1.0,633.0,-37.8427,145.0824,1900000.0,1900000.0
7678,3,2.0,575.0,-37.8378,145.0909,1620000.0,1620000.0
7679,4,2.0,790.0,-37.8269,145.0661,3550000.0,3550000.0
7680,4,3.0,728.0,-37.8416,145.0959,1980000.0,1980000.0
7681,3,2.0,324.0,-37.8418,145.0916,1861000.0,1861000.0
7682,2,1.0,429.0,-37.845,145.071,1402000.0,1402000.0
7683,3,1.0,400.0,-37.8333,145.0616,1905000.0,1905000.0
7684,4,4.0,892.0,-37.823,145.0621,5020000.0,5020000.0
7685,4,2.0,742.0,-37.8284,145.0673,2990000.0,2990000.0
7686,4,1.0,500.0,-37.8304,145.0709,1855000.0,1855000.0
7687,4,2.0,468.0,-37.8417,145.097,1500000.0,1500000.0
7688,3,1.0,112.0,-37.8378,145.0949,835000.0,835000.0
7689,5,3.0,715.0,-37.8192,145.067,3115000.0,3115000.0
7690,2,1.0,0.0,-37.8322,145.0816,913000.0,913000.0
7691,4,3.0,789.0,-37.8214,145.0843,2510000.0,2510000.0
7692,5,5.0,2079.0,-37.8179,145.0694,8000000.0,8000000.0
7693,3,2.0,410.0,-37.8178,145.0649,1775000.0,1775000.0
7694,3,2.0,857.0,-37.8203,145.0785,3725000.0,3725000.0
7695,4,2.0,515.0,-37.7817,144.9742,3450000.0,3450000.0
7696,2,1.0,119.0,-37.7822,144.9748,1290000.0,1290000.0
7697,3,1.0,167.0,-37.7875,144.9749,1614500.0,1614500.0
7698,4,1.0,202.0,-37.7875,144.9732,1550000.0,1550000.0
7699,1,1.0,0.0,-37.7823,144.9767,595000.0,595000.0
7700,3,1.0,223.0,-37.7927,144.9745,1300000.0,1300000.0
7701,5,3.0,268.0,-37.7915,144.9737,2450000.0,2450000.0
7702,4,2.0,273.0,-37.8898,145.0632,1201000.0,1201000.0
7703,2,1.0,0.0,-37.8981,145.0619,635000.0,635000.0
7704,2,1.0,575.0,-37.8972,145.0524,1424000.0,1424000.0
7705,1,1.0,0.0,-37.8875,145.0489,285000.0,285000.0
7706,1,1.0,0.0,-37.8858,145.0632,297500.0,305000.0
7707,3,2.0,271.0,-37.8993,145.0531,1105000.0,1105000.0
7708,3,2.0,515.0,-37.8924,145.0541,1200000.0,1200000.0
7709,3,1.0,1103.0,-37.8958,145.0603,945000.0,945000.0
7710,2,1.0,2.0,-37.8912,145.0644,603000.0,603000.0
7711,3,2.0,585.0,-37.9027,145.0582,1390000.0,1390000.0
7712,4,2.0,615.0,-37.8928,145.0531,1667000.0,1667000.0
7713,1,1.0,0.0,-37.8944,145.0616,330000.0,330000.0
7714,3,1.0,0.0,-37.8866,145.0561,577000.0,577000.0
7715,2,1.0,0.0,-37.8883,145.0342,535000.0,535000.0
7716,1,1.0,750.0,-37.8678,145.0197,305000.0,305000.0
7717,2,1.0,0.0,-37.8663,145.0104,550000.0,550000.0
7718,2,1.0,0.0,-37.8806,145.0346,655000.0,655000.0
7719,4,1.0,443.0,-37.8738,145.0349,1300000.0,1300000.0
7720,4,2.0,644.0,-37.8781,145.0235,1700000.0,1700000.0
7721,2,1.0,0.0,-37.8692,145.0233,575000.0,575000.0
7722,2,2.0,0.0,-37.8607,145.0116,732250.0,742500.0
7723,3,2.0,265.0,-37.8924,145.0154,1000000.0,1000000.0
7724,2,1.0,534.0,-37.8989,145.0171,1104000.0,1104000.0
7725,2,1.0,0.0,-37.8937,145.0137,630000.0,630000.0
7726,3,2.0,305.0,-37.8899,145.023,1350000.0,1350000.0
7727,2,1.0,311.0,-37.8895,145.0229,997000.0,997000.0
